"transaction","transaction_date","transaction_amount","credit_card","cardholder_name","cardholder_id","merchant_id","merchant_name","merchant_cat_id","merchant_type"
1484,"2018-09-22 10:01:08","$11.52","675911140852","Shane Shaffer",2,131,"Harrison, Newton and Hansen",1,"restaurant"
1780,"2018-12-08 06:57:18","$12.39","4866761290278198714","Shane Shaffer",2,71,"Greene LLC",1,"restaurant"
1555,"2018-10-16 02:08:07","$13.06","4866761290278198714","Shane Shaffer",2,144,"Walker, Deleon and Wolf",1,"restaurant"
3296,"2018-11-15 04:26:02","$16.40","675911140852","Shane Shaffer",2,76,"Lowe PLC",1,"restaurant"
2836,"2018-02-27 08:27:00","$18.52","675911140852","Shane Shaffer",2,6,"Wilson and Sons",1,"restaurant"
3135,"2018-12-13 06:21:43","$19.36","4866761290278198714","Shane Shaffer",2,55,"Johnson, Rivas and Anderson",1,"restaurant"
147,"2018-08-21 19:56:37","$4.62","30078299053512","Elizabeth Sawyer",3,121,"Fleming, Smith and Collins",3,"bar"
452,"2018-07-28 10:07:18","$5.41","30078299053512","Elizabeth Sawyer",3,122,"Perry and Sons",3,"bar"
518,"2018-04-04 06:41:06","$6.07","30078299053512","Elizabeth Sawyer",3,122,"Perry and Sons",3,"bar"
1481,"2018-10-14 00:04:44","$11.20","30078299053512","Elizabeth Sawyer",3,141,"Wood-Ramirez",3,"bar"
1275,"2018-12-19 03:26:28","$11.29","30078299053512","Elizabeth Sawyer",3,132,"Pugh-Williams",3,"bar"
2657,"2018-02-14 04:16:16","$17.77","30078299053512","Elizabeth Sawyer",3,4,"Mccarty-Thomas",3,"bar"
16,"2018-09-09 03:39:06","$626.00","30078299053512","Elizabeth Sawyer",3,135,"Jacobs, Torres and Walker",3,"bar"
384,"2018-10-07 14:40:34","$757.00","30078299053512","Elizabeth Sawyer",3,73,"Colon Ltd",3,"bar"
1629,"2018-11-20 05:24:28","$1,054.00","30078299053512","Elizabeth Sawyer",3,22,"Dalton, Cameron and Jones",3,"bar"
1349,"2018-07-14 06:09:18","$1,160.00","30078299053512","Elizabeth Sawyer",3,136,"Martinez-Robinson",3,"bar"
3397,"2018-10-05 08:27:56","$1.36","30078299053512","Elizabeth Sawyer",3,129,"Sweeney-Paul",2,"coffee shop"
839,"2018-09-21 18:49:20","$1.71","30078299053512","Elizabeth Sawyer",3,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
101,"2018-03-02 03:35:56","$4.40","30078299053512","Elizabeth Sawyer",3,111,"Padilla-Clements",2,"coffee shop"
169,"2018-06-27 22:41:22","$9.84","30078299053512","Elizabeth Sawyer",3,129,"Sweeney-Paul",2,"coffee shop"
1769,"2018-03-16 13:00:13","$10.09","30078299053512","Elizabeth Sawyer",3,68,"Ramirez-Carr",2,"coffee shop"
1269,"2018-10-17 18:16:16","$10.38","30078299053512","Elizabeth Sawyer",3,116,"Ferguson Ltd",2,"coffee shop"
1032,"2018-03-09 13:55:45","$10.72","30078299053512","Elizabeth Sawyer",3,26,"Smith-Stephens",2,"coffee shop"
1305,"2018-05-11 03:05:18","$11.10","30078299053512","Elizabeth Sawyer",3,43,"Wallace and Sons",2,"coffee shop"
2855,"2018-12-01 13:48:45","$15.57","30078299053512","Elizabeth Sawyer",3,68,"Ramirez-Carr",2,"coffee shop"
2866,"2018-01-16 08:02:04","$17.36","30078299053512","Elizabeth Sawyer",3,116,"Ferguson Ltd",2,"coffee shop"
2374,"2018-06-24 06:44:44","$2.36","30078299053512","Elizabeth Sawyer",3,88,"Armstrong PLC",5,"food truck"
2257,"2018-12-16 08:22:39","$5.05","30078299053512","Elizabeth Sawyer",3,23,"Wilson, Roberts and Davenport",5,"food truck"
505,"2018-12-30 10:46:09","$6.24","30078299053512","Elizabeth Sawyer",3,147,"Marshall-Lopez",5,"food truck"
380,"2018-08-08 12:25:31","$7.10","30078299053512","Elizabeth Sawyer",3,24,"Rodgers, Johnston and Macias",5,"food truck"
87,"2018-12-30 00:20:04","$7.61","30078299053512","Elizabeth Sawyer",3,69,"Dominguez PLC",5,"food truck"
1102,"2018-10-25 15:27:38","$10.02","30078299053512","Elizabeth Sawyer",3,142,"Thomas-Garcia",5,"food truck"
1040,"2018-12-12 05:20:09","$10.27","30078299053512","Elizabeth Sawyer",3,140,"Wheeler-Moreno",5,"food truck"
1550,"2018-12-13 03:24:50","$10.61","30078299053512","Elizabeth Sawyer",3,48,"Baker Inc",5,"food truck"
1596,"2018-06-06 06:52:48","$10.65","30078299053512","Elizabeth Sawyer",3,137,"Garcia PLC",5,"food truck"
1754,"2018-11-10 21:39:05","$11.37","30078299053512","Elizabeth Sawyer",3,94,"Yoder-Zavala",5,"food truck"
1742,"2018-06-07 02:50:10","$12.69","30078299053512","Elizabeth Sawyer",3,62,"Cooper, Carpenter and Jackson",5,"food truck"
977,"2018-11-21 01:36:57","$13.21","30078299053512","Elizabeth Sawyer",3,49,"Davis, Lowe and Baxter",5,"food truck"
739,"2018-04-01 01:48:11","$1.71","30078299053512","Elizabeth Sawyer",3,19,"Santos-Fitzgerald",4,"pub"
3387,"2018-08-01 18:41:54","$2.78","30078299053512","Elizabeth Sawyer",3,126,"Bartlett and Sons",4,"pub"
852,"2018-09-16 22:33:58","$2.88","30078299053512","Elizabeth Sawyer",3,92,"Garcia-White",4,"pub"
471,"2018-05-31 15:00:56","$3.81","30078299053512","Elizabeth Sawyer",3,78,"Ruiz-Anderson",4,"pub"
309,"2018-09-18 03:15:30","$5.10","30078299053512","Elizabeth Sawyer",3,35,"Jarvis-Turner",4,"pub"
46,"2018-03-25 08:27:43","$5.17","30078299053512","Elizabeth Sawyer",3,19,"Santos-Fitzgerald",4,"pub"
1835,"2018-03-03 14:02:41","$10.28","30078299053512","Elizabeth Sawyer",3,37,"Nguyen, Bautista and Williams",4,"pub"
1801,"2018-04-17 21:18:22","$11.23","30078299053512","Elizabeth Sawyer",3,106,"Carter-Blackwell",4,"pub"
2851,"2018-10-02 03:47:37","$15.91","30078299053512","Elizabeth Sawyer",3,96,"Johnson-Fuller",4,"pub"
2791,"2018-01-20 03:19:33","$17.64","30078299053512","Elizabeth Sawyer",3,37,"Nguyen, Bautista and Williams",4,"pub"
2601,"2018-05-18 20:36:31","$20.07","30078299053512","Elizabeth Sawyer",3,106,"Carter-Blackwell",4,"pub"
2164,"2018-12-28 16:20:31","$313.00","30078299053512","Elizabeth Sawyer",3,12,"Bell, Gonzalez and Lowe",4,"pub"
1005,"2018-03-01 21:29:05","$1,119.00","30078299053512","Elizabeth Sawyer",3,19,"Santos-Fitzgerald",4,"pub"
1334,"2018-07-11 16:55:22","$1,159.00","30078299053512","Elizabeth Sawyer",3,107,"Rowe-Abbott",4,"pub"
2292,"2018-03-23 18:20:40","$3.41","30078299053512","Elizabeth Sawyer",3,8,"Russell-Thomas",1,"restaurant"
1986,"2018-12-08 10:02:51","$4.25","30078299053512","Elizabeth Sawyer",3,108,"Best Inc",1,"restaurant"
439,"2018-05-16 08:50:23","$5.55","30078299053512","Elizabeth Sawyer",3,36,"Hamilton-Mcfarland",1,"restaurant"
1774,"2018-09-25 04:35:54","$10.35","30078299053512","Elizabeth Sawyer",3,2,"Riggs-Adams",1,"restaurant"
1691,"2018-11-16 12:07:19","$10.50","30078299053512","Elizabeth Sawyer",3,6,"Wilson and Sons",1,"restaurant"
1215,"2018-03-27 12:20:26","$11.01","30078299053512","Elizabeth Sawyer",3,95,"Baxter-Smith",1,"restaurant"
1713,"2018-09-29 22:35:09","$11.30","30078299053512","Elizabeth Sawyer",3,75,"Martinez Group",1,"restaurant"
1055,"2018-08-03 22:47:24","$12.02","30078299053512","Elizabeth Sawyer",3,119,"Henderson and Sons",1,"restaurant"
3118,"2018-03-02 18:53:41","$15.95","30078299053512","Elizabeth Sawyer",3,72,"Lopez-Kelly",1,"restaurant"
2121,"2018-08-21 20:46:33","$188.00","30078299053512","Elizabeth Sawyer",3,71,"Greene LLC",1,"restaurant"
696,"2018-10-11 23:29:33","$206.00","30078299053512","Elizabeth Sawyer",3,144,"Walker, Deleon and Wolf",1,"restaurant"
1549,"2018-10-19 01:07:37","$1,053.00","30078299053512","Elizabeth Sawyer",3,10,"Herrera Group",1,"restaurant"
3464,"2018-05-12 16:10:59","$1.56","584226564303","Danielle Green",4,56,"Smith PLC",3,"bar"
2042,"2018-04-06 13:45:51","$1.59","584226564303","Danielle Green",4,141,"Wood-Ramirez",3,"bar"
3380,"2018-09-26 22:07:52","$1.91","584226564303","Danielle Green",4,42,"Kennedy-Chen",3,"bar"
2144,"2018-09-02 07:33:42","$2.05","4263694062533017","Danielle Green",4,135,"Jacobs, Torres and Walker",3,"bar"
718,"2018-01-13 18:34:36","$2.22","4263694062533017","Danielle Green",4,9,"Curry, Scott and Richardson",3,"bar"
2436,"2018-09-16 11:16:41","$2.57","584226564303","Danielle Green",4,145,"Hood-Phillips",3,"bar"
613,"2018-04-24 20:59:51","$2.90","4263694062533017","Danielle Green",4,85,"Patton-Rivera",3,"bar"
660,"2018-07-26 01:06:00","$3.12","584226564303","Danielle Green",4,136,"Martinez-Robinson",3,"bar"
838,"2018-10-27 09:59:06","$3.21","584226564303","Danielle Green",4,97,"Ruiz-Chavez",3,"bar"
1960,"2018-10-29 23:18:40","$3.67","584226564303","Danielle Green",4,70,"White-Hall",3,"bar"
2174,"2018-02-20 20:28:14","$3.82","584226564303","Danielle Green",4,87,"Griffin-Woodard",3,"bar"
2385,"2018-03-26 05:08:48","$4.43","4263694062533017","Danielle Green",4,97,"Ruiz-Chavez",3,"bar"
2319,"2018-01-23 16:13:22","$5.58","584226564303","Danielle Green",4,33,"Vasquez-Parker",3,"bar"
482,"2018-11-22 14:40:00","$7.05","584226564303","Danielle Green",4,17,"Bauer-Cole",3,"bar"
93,"2018-07-06 16:16:33","$8.74","4263694062533017","Danielle Green",4,66,"Robles Inc",3,"bar"
1693,"2018-02-16 08:32:50","$10.00","584226564303","Danielle Green",4,42,"Kennedy-Chen",3,"bar"
1529,"2018-07-13 15:58:15","$10.03","4263694062533017","Danielle Green",4,33,"Vasquez-Parker",3,"bar"
118,"2018-07-19 01:51:26","$10.08","584226564303","Danielle Green",4,22,"Dalton, Cameron and Jones",3,"bar"
1439,"2018-08-19 00:26:00","$10.72","584226564303","Danielle Green",4,143,"Guzman, Garcia and Church",3,"bar"
964,"2018-08-03 03:25:42","$11.63","4263694062533017","Danielle Green",4,70,"White-Hall",3,"bar"
1068,"2018-08-07 23:30:02","$11.70","584226564303","Danielle Green",4,40,"Cox, Montgomery and Morgan",3,"bar"
1865,"2018-08-30 08:46:49","$11.86","584226564303","Danielle Green",4,122,"Perry and Sons",3,"bar"
2843,"2018-01-14 03:20:21","$14.69","584226564303","Danielle Green",4,133,"Scott, Hess and Finley",3,"bar"
3219,"2018-05-08 00:22:19","$15.72","4263694062533017","Danielle Green",4,66,"Robles Inc",3,"bar"
3040,"2018-05-03 07:20:28","$16.64","584226564303","Danielle Green",4,66,"Robles Inc",3,"bar"
3101,"2018-07-07 13:13:54","$18.56","584226564303","Danielle Green",4,121,"Fleming, Smith and Collins",3,"bar"
2781,"2018-08-19 15:54:42","$19.09","584226564303","Danielle Green",4,9,"Curry, Scott and Richardson",3,"bar"
828,"2018-07-02 04:53:58","$0.70","584226564303","Danielle Green",4,103,"Jones, Clark and Hoover",2,"coffee shop"
833,"2018-12-01 23:15:08","$1.01","4263694062533017","Danielle Green",4,150,"Johnson and Sons",2,"coffee shop"
2313,"2018-06-04 17:48:07","$1.89","584226564303","Danielle Green",4,129,"Sweeney-Paul",2,"coffee shop"
557,"2018-10-25 10:50:01","$1.93","4263694062533017","Danielle Green",4,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
2155,"2018-03-04 12:58:48","$1.94","584226564303","Danielle Green",4,117,"Mitchell Group",2,"coffee shop"
2411,"2018-01-20 02:23:13","$2.17","4263694062533017","Danielle Green",4,109,"Collins LLC",2,"coffee shop"
1967,"2018-08-01 01:50:28","$2.74","584226564303","Danielle Green",4,128,"Pitts, Salinas and Garcia",2,"coffee shop"
580,"2018-03-05 11:39:50","$3.19","4263694062533017","Danielle Green",4,111,"Padilla-Clements",2,"coffee shop"
743,"2018-12-18 17:25:10","$3.70","584226564303","Danielle Green",4,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
468,"2018-06-30 15:38:27","$4.59","584226564303","Danielle Green",4,26,"Smith-Stephens",2,"coffee shop"
1213,"2018-02-21 22:24:02","$10.07","584226564303","Danielle Green",4,68,"Ramirez-Carr",2,"coffee shop"
175,"2018-05-08 03:15:34","$10.16","4263694062533017","Danielle Green",4,129,"Sweeney-Paul",2,"coffee shop"
1503,"2018-03-15 01:47:05","$10.18","584226564303","Danielle Green",4,128,"Pitts, Salinas and Garcia",2,"coffee shop"
1012,"2018-11-12 23:00:15","$10.19","584226564303","Danielle Green",4,14,"Osborne-Page",2,"coffee shop"
1224,"2018-05-23 09:27:09","$10.34","4263694062533017","Danielle Green",4,26,"Smith-Stephens",2,"coffee shop"
1227,"2018-04-30 07:29:14","$10.51","584226564303","Danielle Green",4,27,"Horn Ltd",2,"coffee shop"
1575,"2018-08-01 21:41:20","$10.55","584226564303","Danielle Green",4,113,"Edwards-Aguirre",2,"coffee shop"
1278,"2018-07-02 17:57:42","$10.75","4263694062533017","Danielle Green",4,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
1362,"2018-04-14 08:09:42","$10.82","4263694062533017","Danielle Green",4,111,"Padilla-Clements",2,"coffee shop"
1683,"2018-01-02 01:13:21","$11.24","4263694062533017","Danielle Green",4,127,"Williams, Wright and Wagner",2,"coffee shop"
1761,"2018-12-07 11:53:03","$11.29","4263694062533017","Danielle Green",4,128,"Pitts, Salinas and Garcia",2,"coffee shop"
1229,"2018-06-04 23:20:20","$11.35","584226564303","Danielle Green",4,111,"Padilla-Clements",2,"coffee shop"
514,"2018-07-20 14:53:24","$12.09","584226564303","Danielle Green",4,20,"Kim-Lopez",2,"coffee shop"
2810,"2018-04-16 04:21:18","$14.62","584226564303","Danielle Green",4,111,"Padilla-Clements",2,"coffee shop"
2839,"2018-07-28 03:14:27","$18.93","584226564303","Danielle Green",4,109,"Collins LLC",2,"coffee shop"
2421,"2018-07-08 02:51:05","$1.08","584226564303","Danielle Green",4,93,"Rodriguez-Parker",5,"food truck"
730,"2018-10-02 07:39:36","$1.54","584226564303","Danielle Green",4,149,"Clark and Sons",5,"food truck"
2059,"2018-10-11 08:58:22","$1.67","584226564303","Danielle Green",4,23,"Wilson, Roberts and Davenport",5,"food truck"
2101,"2018-10-01 06:20:54","$2.37","584226564303","Danielle Green",4,28,"Hess-Fischer",5,"food truck"
3469,"2018-09-16 02:51:35","$2.68","584226564303","Danielle Green",4,83,"Solis Group",5,"food truck"
856,"2018-06-03 12:48:39","$3.40","584226564303","Danielle Green",4,93,"Rodriguez-Parker",5,"food truck"
711,"2018-07-10 05:18:58","$3.64","4263694062533017","Danielle Green",4,88,"Armstrong PLC",5,"food truck"
1990,"2018-04-20 10:37:04","$5.56","4263694062533017","Danielle Green",4,83,"Solis Group",5,"food truck"
260,"2018-06-30 01:02:09","$6.65","584226564303","Danielle Green",4,86,"Walker, Campbell and Sullivan",5,"food truck"
230,"2018-02-07 02:48:38","$7.68","4263694062533017","Danielle Green",4,63,"Reed Group",5,"food truck"
882,"2018-09-25 01:11:57","$10.22","584226564303","Danielle Green",4,147,"Marshall-Lopez",5,"food truck"
877,"2018-05-24 17:23:52","$10.26","4263694062533017","Danielle Green",4,86,"Walker, Campbell and Sullivan",5,"food truck"
1007,"2018-05-21 15:31:15","$10.35","4263694062533017","Danielle Green",4,32,"Norton, Burton and Smith",5,"food truck"
1666,"2018-08-11 18:09:20","$10.51","4263694062533017","Danielle Green",4,23,"Wilson, Roberts and Davenport",5,"food truck"
1449,"2018-02-11 21:30:00","$10.77","584226564303","Danielle Green",4,142,"Thomas-Garcia",5,"food truck"
1748,"2018-02-19 03:12:43","$11.00","584226564303","Danielle Green",4,148,"Huerta, Keith and Walters",5,"food truck"
930,"2018-10-27 01:00:43","$11.10","584226564303","Danielle Green",4,80,"Kelly, Dyer and Schmitt",5,"food truck"
1687,"2018-10-27 09:26:37","$11.11","584226564303","Danielle Green",4,28,"Hess-Fischer",5,"food truck"
932,"2018-10-27 18:30:45","$11.26","4263694062533017","Danielle Green",4,139,"Kidd-Lopez",5,"food truck"
1123,"2018-10-01 20:35:03","$11.37","584226564303","Danielle Green",4,82,"Day-Murray",5,"food truck"
1174,"2018-12-07 06:12:58","$13.48","4263694062533017","Danielle Green",4,83,"Solis Group",5,"food truck"
951,"2018-03-27 02:40:54","$13.77","4263694062533017","Danielle Green",4,48,"Baker Inc",5,"food truck"
3066,"2018-07-02 14:48:10","$14.71","4263694062533017","Danielle Green",4,28,"Hess-Fischer",5,"food truck"
3025,"2018-03-05 00:15:21","$15.73","584226564303","Danielle Green",4,31,"Fisher, Salazar and Thomas",5,"food truck"
3198,"2018-12-26 04:52:48","$17.21","4263694062533017","Danielle Green",4,31,"Fisher, Salazar and Thomas",5,"food truck"
2543,"2018-02-16 18:57:43","$17.63","584226564303","Danielle Green",4,63,"Reed Group",5,"food truck"
3119,"2018-12-16 04:36:59","$18.29","584226564303","Danielle Green",4,49,"Davis, Lowe and Baxter",5,"food truck"
3004,"2018-09-01 04:02:52","$19.16","4263694062533017","Danielle Green",4,28,"Hess-Fischer",5,"food truck"
2539,"2018-06-04 08:30:28","$19.49","584226564303","Danielle Green",4,63,"Reed Group",5,"food truck"
2231,"2018-12-21 01:16:45","$1.45","4263694062533017","Danielle Green",4,41,"Ford, Williams and Dunn",4,"pub"
547,"2018-03-02 17:44:08","$2.05","584226564303","Danielle Green",4,19,"Santos-Fitzgerald",4,"pub"
3419,"2018-05-27 16:46:41","$2.32","4263694062533017","Danielle Green",4,35,"Jarvis-Turner",4,"pub"
2149,"2018-08-12 06:21:03","$2.48","584226564303","Danielle Green",4,106,"Carter-Blackwell",4,"pub"
328,"2018-08-29 01:56:38","$2.97","584226564303","Danielle Green",4,115,"Williams Inc",4,"pub"
2296,"2018-10-17 16:30:06","$3.06","584226564303","Danielle Green",4,44,"Little-Floyd",4,"pub"
830,"2018-01-14 07:06:57","$3.15","584226564303","Danielle Green",4,96,"Johnson-Fuller",4,"pub"
2219,"2018-01-31 10:34:42","$4.17","584226564303","Danielle Green",4,78,"Ruiz-Anderson",4,"pub"
355,"2018-07-28 05:14:15","$4.52","4263694062533017","Danielle Green",4,16,"Bryant, Thomas and Collins",4,"pub"
287,"2018-04-09 23:29:21","$5.54","584226564303","Danielle Green",4,11,"Stanton Group",4,"pub"
410,"2018-06-30 08:01:12","$6.40","584226564303","Danielle Green",4,12,"Bell, Gonzalez and Lowe",4,"pub"
221,"2018-12-19 04:47:07","$6.55","584226564303","Danielle Green",4,13,"Giles and Sons",4,"pub"
300,"2018-06-21 23:51:42","$6.80","4263694062533017","Danielle Green",4,92,"Garcia-White",4,"pub"
117,"2018-08-06 09:42:47","$7.50","4263694062533017","Danielle Green",4,125,"Russell and Sons",4,"pub"
1485,"2018-06-14 18:37:55","$10.03","584226564303","Danielle Green",4,21,"Robertson-Smith",4,"pub"
1160,"2018-07-19 05:57:28","$10.14","584226564303","Danielle Green",4,29,"Browning-Cantu",4,"pub"
229,"2018-11-05 02:40:37","$10.55","4263694062533017","Danielle Green",4,12,"Bell, Gonzalez and Lowe",4,"pub"
1015,"2018-04-12 10:32:56","$10.68","584226564303","Danielle Green",4,16,"Bryant, Thomas and Collins",4,"pub"
1268,"2018-06-24 15:26:41","$10.69","4263694062533017","Danielle Green",4,41,"Ford, Williams and Dunn",4,"pub"
1601,"2018-06-04 21:37:01","$10.78","584226564303","Danielle Green",4,7,"Gomez-Kelly",4,"pub"
1321,"2018-06-23 09:15:53","$11.11","584226564303","Danielle Green",4,37,"Nguyen, Bautista and Williams",4,"pub"
1351,"2018-06-10 03:32:37","$11.15","4263694062533017","Danielle Green",4,107,"Rowe-Abbott",4,"pub"
1647,"2018-05-11 21:10:46","$11.24","584226564303","Danielle Green",4,57,"Thornton-Williams",4,"pub"
1420,"2018-10-02 23:11:29","$11.48","584226564303","Danielle Green",4,107,"Rowe-Abbott",4,"pub"
1564,"2018-06-25 06:51:36","$11.72","584226564303","Danielle Green",4,60,"Smith-Richards",4,"pub"
3185,"2018-04-10 12:54:34","$15.81","584226564303","Danielle Green",4,115,"Williams Inc",4,"pub"
2880,"2018-01-26 05:10:21","$16.54","584226564303","Danielle Green",4,13,"Giles and Sons",4,"pub"
3234,"2018-12-26 21:56:44","$16.81","4263694062533017","Danielle Green",4,92,"Garcia-White",4,"pub"
3127,"2018-11-16 02:00:32","$17.31","4263694062533017","Danielle Green",4,126,"Bartlett and Sons",4,"pub"
3085,"2018-01-08 19:31:23","$17.43","584226564303","Danielle Green",4,19,"Santos-Fitzgerald",4,"pub"
2987,"2018-12-27 01:02:19","$17.45","4263694062533017","Danielle Green",4,12,"Bell, Gonzalez and Lowe",4,"pub"
3178,"2018-08-22 03:43:29","$17.63","4263694062533017","Danielle Green",4,101,"Whitehead-Sexton",4,"pub"
2770,"2018-08-04 22:07:57","$17.66","584226564303","Danielle Green",4,90,"Brown-Cunningham",4,"pub"
3009,"2018-09-30 23:33:12","$17.76","584226564303","Danielle Green",4,21,"Robertson-Smith",4,"pub"
2531,"2018-11-03 16:10:32","$18.20","584226564303","Danielle Green",4,13,"Giles and Sons",4,"pub"
3309,"2018-01-01 23:13:30","$19.03","4263694062533017","Danielle Green",4,5,"Miller-Blevins",4,"pub"
3166,"2018-02-20 17:03:54","$20.88","584226564303","Danielle Green",4,106,"Carter-Blackwell",4,"pub"
2668,"2018-07-17 04:19:38","$21.50","4263694062533017","Danielle Green",4,101,"Whitehead-Sexton",4,"pub"
832,"2018-04-27 17:08:12","$0.86","584226564303","Danielle Green",4,54,"Berry-Lopez",1,"restaurant"
684,"2018-05-20 09:22:21","$1.29","584226564303","Danielle Green",4,8,"Russell-Thomas",1,"restaurant"
3347,"2018-03-29 00:33:24","$1.41","584226564303","Danielle Green",4,2,"Riggs-Adams",1,"restaurant"
2225,"2018-04-06 02:30:41","$1.44","4263694062533017","Danielle Green",4,72,"Lopez-Kelly",1,"restaurant"
2274,"2018-08-08 21:11:24","$2.04","4263694062533017","Danielle Green",4,108,"Best Inc",1,"restaurant"
555,"2018-09-17 14:30:12","$2.21","4263694062533017","Danielle Green",4,76,"Lowe PLC",1,"restaurant"
2050,"2018-03-04 23:28:50","$3.64","584226564303","Danielle Green",4,79,"Lee LLC",1,"restaurant"
